startYear,showName,theatre,type,attendance,capacity,grossEarnings,performances
2011,Rock Of Ages,Helen Hayes,Musical,3708,80,323161,8
2011,Sister Act,Broadway,Musical,9223,66,739871,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,15400,100,1705892,8
2011,The Addams Family,Lunt-Fontanne,Musical,10004,82,702435,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,102,1265309,8
2011,The Lion King,Minskoff,Musical,13421,100,1849388,8
2011,The Motherf**Ker With The Hat,Schoenfeld,Play,8445,99,751010,8
2011,The Normal Heart,Golden,Play,6412,100,610431,8
2011,The Phantom Of The Opera,Majestic,Musical,11470,89,931783,8
2011,War Horse,Vivian Beaumont,Play,8534,100,979523,8
2011,Wicked,Gershwin,Musical,14472,100,1867819,8
2011,Anything Goes '11,Stephen Sondheim,Musical,8276,101,851198,8
2011,Baby It'S You!,Broadhurst,Musical,7272,80,431517,8
2011,Billy Elliot: The Musical,Imperial,Musical,10320,91,841404,8
2011,Catch Me If You Can,Neil Simon,Musical,9361,82,705464,8
2011,Chicago,Ambassador,Musical,6415,74,502452,8
2011,Hair '11,St. James,Musical,7777,56,312070,5
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,11452,101,1177086,8
2011,Jersey Boys,August Wilson,Musical,9644,98,982118,8
2011,Jerusalem,Music Box,Play,5207,65,364136,8
2011,Mamma Mia!,Winter Garden,Musical,9754,81,807798,8
2011,Mary Poppins,New Amsterdam,Musical,12637,88,1056035,8
2011,Master Class '11,Friedman,Play,4704,92,304557,8
2011,Memphis,Shubert,Musical,8807,75,684918,8
2011,Priscilla Queen Of The Desert,Palace,Musical,8186,61,705441,8
2011,Rain: A Tribute To The Beatles On Broadway,Brooks Atkinson,Musical,4378,52,245902,8
2011,Rock Of Ages,Helen Hayes,Musical,4159,89,358870,8
2011,Sister Act,Broadway,Musical,9850,70,770841,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,15368,100,1698775,8
2011,The Addams Family,Lunt-Fontanne,Musical,10688,88,752347,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,102,1242408,8
2011,The Lion King,Minskoff,Musical,13419,100,1841720,8
2011,The Motherf**Ker With The Hat,Schoenfeld,Play,8681,101,870024,8
2011,The Phantom Of The Opera,Majestic,Musical,11956,93,990002,8
2011,War Horse,Vivian Beaumont,Play,8556,100,976735,8
2011,Wicked,Gershwin,Musical,14459,100,1863700,8
2011,Anything Goes '11,Stephen Sondheim,Musical,8256,101,832625,8
2011,Baby It'S You!,Broadhurst,Musical,7246,79,436377,8
2011,Billy Elliot: The Musical,Imperial,Musical,10242,90,855248,8
2011,Catch Me If You Can,Neil Simon,Musical,8810,77,648763,8
2011,Chicago,Ambassador,Musical,6821,79,531562,8
2011,Hair '11,St. James,Musical,6836,49,351144,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,11432,100,1223226,8
2011,Jersey Boys,August Wilson,Musical,9445,96,987461,8
2011,Jerusalem,Music Box,Play,4957,62,355086,8
2011,Mamma Mia!,Winter Garden,Musical,10490,88,897983,8
2011,Mary Poppins,New Amsterdam,Musical,13395,93,1111911,8
2011,Master Class '11,Friedman,Play,4578,89,301291,8
2011,Memphis,Shubert,Musical,8825,75,688008,8
2011,Priscilla Queen Of The Desert,Palace,Musical,8289,61,700074,8
2011,Rain: A Tribute To The Beatles On Broadway,Brooks Atkinson,Musical,4784,57,280648,8
2011,Rock Of Ages,Helen Hayes,Musical,4423,95,377204,8
2011,Sister Act,Broadway,Musical,10320,74,748117,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,15338,99,1811432,8
2011,The Addams Family,Lunt-Fontanne,Musical,10955,90,820984,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,102,1256830,8
2011,The Lion King,Minskoff,Musical,13418,100,1854764,8
2011,The Phantom Of The Opera,Majestic,Musical,12259,95,1026795,8
2011,War Horse,Vivian Beaumont,Play,8552,100,985258,8
2011,Wicked,Gershwin,Musical,14472,100,1882731,8
2011,Anything Goes '11,Stephen Sondheim,Musical,8165,99,846061,8
2011,Baby It'S You!,Broadhurst,Musical,6771,74,372629,8
2011,Billy Elliot: The Musical,Imperial,Musical,10305,91,855816,8
2011,Catch Me If You Can,Neil Simon,Musical,9539,84,682180,8
2011,Chicago,Ambassador,Musical,6936,80,555488,8
2011,Hair '11,St. James,Musical,7284,52,374950,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,11462,101,1223818,8
2011,Jersey Boys,August Wilson,Musical,9363,95,956795,8
2011,Jerusalem,Music Box,Play,5675,71,319689,8
2011,Mamma Mia!,Winter Garden,Musical,10669,89,917532,8
2011,Mary Poppins,New Amsterdam,Musical,13325,93,1140843,8
2011,Master Class '11,Friedman,Play,4782,93,325111,8
2011,Memphis,Shubert,Musical,9125,78,694580,8
2011,Priscilla Queen Of The Desert,Palace,Musical,8829,65,725498,8
2011,Rain: A Tribute To The Beatles On Broadway,Brooks Atkinson,Musical,6638,78,384462,8
2011,Rock Of Ages,Helen Hayes,Musical,4205,90,352974,8
2011,Sister Act,Broadway,Musical,10226,73,758066,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,15343,99,1801501,8
2011,The Addams Family,Lunt-Fontanne,Musical,11520,95,867454,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,102,1273672,8
2011,The Lion King,Minskoff,Musical,13422,100,1855567,8
2011,The Phantom Of The Opera,Majestic,Musical,11990,93,1006176,8
2011,War Horse,Vivian Beaumont,Play,8552,100,984118,8
2011,Wicked,Gershwin,Musical,14472,100,1892399,8
2011,Anything Goes '11,Stephen Sondheim,Musical,8268,101,874887,8
2011,Baby It'S You!,Broadhurst,Musical,6501,71,337826,8
2011,Billy Elliot: The Musical,Imperial,Musical,9731,86,837491,8
2011,Catch Me If You Can,Neil Simon,Musical,9173,81,640176,8
2011,Chicago,Ambassador,Musical,7109,82,568596,8
2011,Follies '11,Marquis,Musical,1510,97,131604,0
2011,Hair '11,St. James,Musical,7030,51,369876,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,11464,101,1254128,8
2011,Jersey Boys,August Wilson,Musical,9352,95,959486,8
2011,Jerusalem,Music Box,Play,5398,68,316967,8
2011,Mamma Mia!,Winter Garden,Musical,10038,84,860053,8
2011,Mary Poppins,New Amsterdam,Musical,13055,91,1090156,8
2011,Master Class '11,Friedman,Play,4695,92,318459,8
2011,Memphis,Shubert,Musical,8506,72,652263,8
2011,Priscilla Queen Of The Desert,Palace,Musical,7891,58,649231,8
2011,Rock Of Ages,Helen Hayes,Musical,4161,89,369941,8
2011,Sister Act,Broadway,Musical,10991,78,768522,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,15057,98,1738322,8
2011,The Addams Family,Lunt-Fontanne,Musical,11025,91,816225,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,102,1278787,8
2011,The Lion King,Minskoff,Musical,13426,100,1851542,8
2011,The Phantom Of The Opera,Majestic,Musical,12001,93,999773,8
2011,War Horse,Vivian Beaumont,Play,8552,100,992380,8
2011,Wicked,Gershwin,Musical,14472,100,1887489,8
2011,Anything Goes '11,Stephen Sondheim,Musical,8260,101,862819,8
2011,Baby It'S You!,Broadhurst,Musical,6187,68,338814,8
2011,Billy Elliot: The Musical,Imperial,Musical,9301,82,802987,8
2011,Catch Me If You Can,Neil Simon,Musical,8697,76,617461,8
2011,Chicago,Ambassador,Musical,6526,76,516692,8
2011,Follies '11,Marquis,Musical,9312,75,725062,0
2011,Hair '11,St. James,Musical,7299,53,380503,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,11448,100,1224686,8
2011,Jersey Boys,August Wilson,Musical,9255,94,958824,8
2011,Jerusalem,Music Box,Play,5105,64,338979,8
2011,Mamma Mia!,Winter Garden,Musical,10315,86,878148,8
2011,Mary Poppins,New Amsterdam,Musical,12489,87,1051814,8
2011,Master Class '11,Friedman,Play,4718,92,320785,8
2011,Memphis,Shubert,Musical,8071,69,632114,8
2011,Priscilla Queen Of The Desert,Palace,Musical,8392,62,674867,8
2011,Rock Of Ages,Helen Hayes,Musical,4017,86,347092,8
2011,Sister Act,Broadway,Musical,9842,70,700644,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,14919,97,1722074,8
2011,The Addams Family,Lunt-Fontanne,Musical,10221,84,768797,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,102,1289948,8
2011,The Lion King,Minskoff,Musical,13419,100,1842424,8
2011,The Phantom Of The Opera,Majestic,Musical,11896,92,986477,8
2011,War Horse,Vivian Beaumont,Play,8552,100,990590,8
2011,Wicked,Gershwin,Musical,14442,100,1886230,8
2011,Anything Goes '11,Stephen Sondheim,Musical,8092,99,822570,8
2011,Baby It'S You!,Broadhurst,Musical,6490,71,363200,8
2011,Billy Elliot: The Musical,Imperial,Musical,8413,74,731895,8
2011,Catch Me If You Can,Neil Simon,Musical,8505,75,592998,8
2011,Chicago,Ambassador,Musical,6425,74,505113,8
2011,Follies '11,Marquis,Musical,9979,80,759958,0
2011,Hair '11,St. James,Musical,7963,57,385942,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,11440,100,1183669,8
2011,Jersey Boys,August Wilson,Musical,9115,93,925196,8
2011,Jerusalem,Music Box,Play,6623,83,465280,8
2011,Mamma Mia!,Winter Garden,Musical,9667,81,801197,8
2011,Mary Poppins,New Amsterdam,Musical,11026,77,925661,8
2011,Master Class '11,Friedman,Play,4459,87,280729,8
2011,Memphis,Shubert,Musical,7864,67,599058,8
2011,Priscilla Queen Of The Desert,Palace,Musical,8303,61,686806,8
2011,Rock Of Ages,Helen Hayes,Musical,4040,87,350292,8
2011,Sister Act,Broadway,Musical,9510,68,652197,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,14429,93,1567344,8
2011,The Addams Family,Lunt-Fontanne,Musical,9409,77,700307,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,102,1274244,8
2011,The Lion King,Minskoff,Musical,13398,100,1790309,8
2011,The Phantom Of The Opera,Majestic,Musical,11048,86,899120,8
2011,War Horse,Vivian Beaumont,Play,8552,100,995750,8
2011,Wicked,Gershwin,Musical,14159,98,1820989,8
2011,Anything Goes '11,Stephen Sondheim,Musical,3607,70,313522,5
2011,Baby It'S You!,Broadhurst,Musical,3992,70,199278,5
2011,Billy Elliot: The Musical,Imperial,Musical,4421,78,358485,4
2011,Catch Me If You Can,Neil Simon,Musical,5088,72,334136,5
2011,Chicago,Ambassador,Musical,4027,75,306025,5
2011,Follies '11,Marquis,Musical,6300,81,481263,0
2011,Hair '11,St. James,Musical,5079,49,241008,6
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,7033,99,700978,5
2011,Jersey Boys,August Wilson,Musical,5571,91,535578,5
2011,Mamma Mia!,Winter Garden,Musical,7103,79,588493,6
2011,Mary Poppins,New Amsterdam,Musical,6958,77,533339,5
2011,Master Class '11,Friedman,Play,2928,91,174822,5
2011,Memphis,Shubert,Musical,5010,68,358660,5
2011,Priscilla Queen Of The Desert,Palace,Musical,5014,59,392027,5
2011,Rock Of Ages,Helen Hayes,Musical,2383,82,192912,5
2011,Sister Act,Broadway,Musical,5155,59,364432,5
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,8963,93,933424,5
2011,The Addams Family,Lunt-Fontanne,Musical,6890,76,483075,6
2011,The Book Of Mormon,Eugene O'Neill,Musical,5470,102,786459,5
2011,The Lion King,Minskoff,Musical,8280,99,1081144,5
2011,The Phantom Of The Opera,Majestic,Musical,7751,80,607372,6
2011,War Horse,Vivian Beaumont,Play,5345,100,625160,5
2011,Wicked,Gershwin,Musical,8485,94,1031290,5
2011,Anything Goes '11,Stephen Sondheim,Musical,7579,92,781412,8
2011,Baby It'S You!,Broadhurst,Musical,6583,72,407517,8
2011,Billy Elliot: The Musical,Imperial,Musical,8002,70,711702,8
2011,Catch Me If You Can,Neil Simon,Musical,9417,83,600545,8
2011,Chicago,Ambassador,Musical,6136,71,495473,8
2011,Follies '11,Marquis,Musical,10002,80,806875,0
2011,Hair '11,St. James,Musical,6751,49,337645,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,10411,91,1047847,8
2011,Jersey Boys,August Wilson,Musical,8812,90,899240,8
2011,Mamma Mia!,Winter Garden,Musical,8474,71,709417,8
2011,Mary Poppins,New Amsterdam,Musical,9617,67,761321,8
2011,Master Class '11,Friedman,Play,4935,96,346806,8
2011,Memphis,Shubert,Musical,8298,71,667569,8
2011,Priscilla Queen Of The Desert,Palace,Musical,7876,58,620842,8
2011,Rock Of Ages,Helen Hayes,Musical,3993,86,348861,8
2011,Sister Act,Broadway,Musical,8129,58,578156,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,14088,91,1503442,8
2011,The Addams Family,Lunt-Fontanne,Musical,8515,70,626976,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,102,1272792,8
2011,The Lion King,Minskoff,Musical,13422,100,1592469,8
2011,The Phantom Of The Opera,Majestic,Musical,9574,74,762551,8
2011,War Horse,Vivian Beaumont,Play,8351,98,973320,8
2011,Wicked,Gershwin,Musical,13679,95,1602104,8
2011,Anything Goes '11,Stephen Sondheim,Musical,7287,89,732228,8
2011,Billy Elliot: The Musical,Imperial,Musical,6533,57,492525,8
2011,Chicago,Ambassador,Musical,5573,65,428329,8
2011,Follies '11,Marquis,Musical,10574,85,743353,0
2011,Hair '11,St. James,Musical,6773,49,368039,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,8351,73,757240,8
2011,Jersey Boys,August Wilson,Musical,8007,82,806153,8
2011,Mamma Mia!,Winter Garden,Musical,7764,65,585783,8
2011,Man And Boy,American Airlines,Play,2246,62,98634,0
2011,Mary Poppins,New Amsterdam,Musical,7705,54,492889,8
2011,Memphis,Shubert,Musical,7138,61,523501,8
2011,Priscilla Queen Of The Desert,Palace,Musical,7199,53,547180,8
2011,Rock Of Ages,Helen Hayes,Musical,3159,68,228571,8
2011,Sister Act,Broadway,Musical,6733,56,463035,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,12702,82,1197278,8
2011,The Addams Family,Lunt-Fontanne,Musical,6789,56,405770,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,102,1293582,8
2011,The Lion King,Minskoff,Musical,12345,92,1299169,8
2011,The Phantom Of The Opera,Majestic,Musical,8545,66,644832,8
2011,War Horse,Vivian Beaumont,Play,8202,96,943131,8
2011,Wicked,Gershwin,Musical,12193,84,1253990,8
2011,Anything Goes '11,Stephen Sondheim,Musical,7916,96,815653,8
2011,Billy Elliot: The Musical,Imperial,Musical,7956,70,628149,8
2011,Chicago,Ambassador,Musical,6098,71,477729,8
2011,Follies '11,Marquis,Musical,11934,93,877239,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,9025,79,820375,8
2011,Jersey Boys,August Wilson,Musical,9347,95,982489,8
2011,Mamma Mia!,Winter Garden,Musical,8624,72,676262,8
2011,Man And Boy,American Airlines,Play,4060,80,213069,0
2011,Mary Poppins,New Amsterdam,Musical,8654,60,572243,8
2011,Memphis,Shubert,Musical,8338,71,648373,8
2011,Priscilla Queen Of The Desert,Palace,Musical,9884,73,734089,8
2011,Rock Of Ages,Helen Hayes,Musical,4027,86,324421,8
2011,Sister Act,Broadway,Musical,8478,71,621509,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,12194,79,1231589,8
2011,The Addams Family,Lunt-Fontanne,Musical,7985,66,511025,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,102,1291617,8
2011,The Lion King,Minskoff,Musical,13337,99,1414948,8
2011,The Phantom Of The Opera,Majestic,Musical,9755,76,711060,8
2011,War Horse,Vivian Beaumont,Play,8450,99,978375,8
2011,Wicked,Gershwin,Musical,13861,96,1479369,8
2011,Anything Goes '11,Stephen Sondheim,Musical,7822,95,816609,8
2011,Billy Elliot: The Musical,Imperial,Musical,9265,82,723478,8
2011,Chicago,Ambassador,Musical,6771,78,509898,8
2011,Follies '11,Marquis,Musical,12264,95,1122778,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,9518,84,867424,8
2011,Jersey Boys,August Wilson,Musical,9633,98,1030749,8
2011,Mamma Mia!,Winter Garden,Musical,10488,88,825127,8
2011,Man And Boy,American Airlines,Play,4092,70,229157,0
2011,Mary Poppins,New Amsterdam,Musical,9805,68,669473,8
2011,Memphis,Shubert,Musical,10351,88,775877,8
2011,Priscilla Queen Of The Desert,Palace,Musical,10914,81,798122,8
2011,Relatively Speaking,Brooks Atkinson,Play,8302,98,716252,0
2011,Rock Of Ages,Helen Hayes,Musical,4416,95,364622,8
2011,Sister Act,Broadway,Musical,10561,88,721976,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,12979,84,1269403,8
2011,The Addams Family,Lunt-Fontanne,Musical,8678,71,590557,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1293272,8
2011,The Lion King,Minskoff,Musical,13422,100,1352896,8
2011,The Mountaintop,Jacobs,Play,4627,87,411044,0
2011,The Phantom Of The Opera,Majestic,Musical,11303,87,833171,8
2011,War Horse,Vivian Beaumont,Play,8513,100,985970,8
2011,Wicked,Gershwin,Musical,14119,98,1561913,8
2011,Anything Goes '11,Stephen Sondheim,Musical,7822,95,814553,8
2011,Billy Elliot: The Musical,Imperial,Musical,8878,78,718015,8
2011,Chicago,Ambassador,Musical,6757,78,542711,8
2011,Follies '11,Marquis,Musical,12386,96,1132226,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,9678,85,868161,8
2011,Jersey Boys,August Wilson,Musical,9753,99,1046561,8
2011,Mamma Mia!,Winter Garden,Musical,10171,85,819826,8
2011,Man And Boy,American Airlines,Play,3987,68,216636,0
2011,Mary Poppins,New Amsterdam,Musical,10044,70,690845,8
2011,Memphis,Shubert,Musical,9613,82,722193,8
2011,Priscilla Queen Of The Desert,Palace,Musical,10432,77,765738,8
2011,Relatively Speaking,Brooks Atkinson,Play,7978,94,664407,0
2011,Rock Of Ages,Helen Hayes,Musical,4296,92,365354,8
2011,Sister Act,Broadway,Musical,10582,89,744742,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,13209,86,1324204,8
2011,The Addams Family,Lunt-Fontanne,Musical,8994,74,635602,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1310226,8
2011,The Lion King,Minskoff,Musical,13419,100,1414779,8
2011,The Mountaintop,Jacobs,Play,7096,83,584897,0
2011,The Phantom Of The Opera,Majestic,Musical,11264,87,806189,8
2011,War Horse,Vivian Beaumont,Play,8365,98,966578,8
2011,Wicked,Gershwin,Musical,14318,99,1593748,8
2011,Anything Goes '11,Stephen Sondheim,Musical,8018,98,882827,8
2011,Billy Elliot: The Musical,Imperial,Musical,9373,82,788846,8
2011,Chicago,Ambassador,Musical,7069,82,589391,8
2011,Follies '11,Marquis,Musical,9191,71,886027,8
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,10080,88,986336,8
2011,Jersey Boys,August Wilson,Musical,9636,98,1083996,8
2011,Mamma Mia!,Winter Garden,Musical,9690,81,831999,8
2011,Man And Boy,American Airlines,Play,4903,84,194119,1
2011,Mary Poppins,New Amsterdam,Musical,10610,74,813941,8
2011,Memphis,Shubert,Musical,9546,81,749815,8
2011,Priscilla Queen Of The Desert,Palace,Musical,9797,73,753600,8
2011,Relatively Speaking,Brooks Atkinson,Play,7304,86,648394,0
2011,Rock Of Ages,Helen Hayes,Musical,4465,96,402081,8
2011,Sister Act,Broadway,Musical,10480,88,811715,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,13497,87,1464858,8
2011,The Addams Family,Lunt-Fontanne,Musical,8447,70,668443,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1338080,8
2011,The Lion King,Minskoff,Musical,13420,100,1660023,8
2011,The Mountaintop,Jacobs,Play,7283,85,530317,0
2011,The Phantom Of The Opera,Majestic,Musical,10861,84,849480,8
2011,War Horse,Vivian Beaumont,Play,8552,100,998448,8
2011,Wicked,Gershwin,Musical,14149,98,1656867,8
2011,Anything Goes '11,Stephen Sondheim,Musical,7933,97,850308,8
2011,Billy Elliot: The Musical,Imperial,Musical,9714,85,814662,8
2011,Chicago,Ambassador,Musical,7166,83,587780,8
2011,Chinglish,Longacre,Play,6365,74,305443,0
2011,Follies '11,Marquis,Musical,10254,80,1037906,8
2011,Godspell,Circle In The Square,Musical,3769,85,268641,0
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,10374,91,988154,8
2011,Jersey Boys,August Wilson,Musical,9684,99,1068613,8
2011,Mamma Mia!,Winter Garden,Musical,9908,83,847844,8
2011,Man And Boy,American Airlines,Play,5207,89,287334,8
2011,Mary Poppins,New Amsterdam,Musical,9806,68,765926,8
2011,Memphis,Shubert,Musical,9818,83,786028,8
2011,Other Desert Cities,Booth,Play,4464,98,334839,0
2011,Priscilla Queen Of The Desert,Palace,Musical,11035,82,860673,8
2011,Relatively Speaking,Brooks Atkinson,Play,8232,97,677148,0
2011,Rock Of Ages,Helen Hayes,Musical,4398,94,399076,8
2011,Sister Act,Broadway,Musical,9852,82,746753,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,14664,95,1574705,8
2011,The Addams Family,Lunt-Fontanne,Musical,9504,78,741762,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1333950,8
2011,The Lion King,Minskoff,Musical,13419,100,1669563,8
2011,The Mountaintop,Jacobs,Play,8343,98,659680,5
2011,The Phantom Of The Opera,Majestic,Musical,11517,89,898830,8
2011,Venus In Fur,Friedman,Play,2754,85,157454,0
2011,War Horse,Vivian Beaumont,Play,8546,100,990180,8
2011,Wicked,Gershwin,Musical,14428,100,1675421,8
2011,Anything Goes '11,Stephen Sondheim,Musical,7857,96,852372,8
2011,Billy Elliot: The Musical,Imperial,Musical,10298,91,849504,8
2011,Chicago,Ambassador,Musical,7059,82,564558,8
2011,Chinglish,Longacre,Play,6165,72,322469,0
2011,Follies '11,Marquis,Musical,9620,75,974421,8
2011,Godspell,Circle In The Square,Musical,5204,89,321760,0
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,10256,90,990726,8
2011,Jersey Boys,August Wilson,Musical,9539,97,1063572,8
2011,Mamma Mia!,Winter Garden,Musical,9974,83,835972,8
2011,Man And Boy,American Airlines,Play,4823,83,306277,8
2011,Mary Poppins,New Amsterdam,Musical,10343,72,776227,8
2011,Memphis,Shubert,Musical,10117,86,790711,8
2011,Other Desert Cities,Booth,Play,5974,98,450599,0
2011,Priscilla Queen Of The Desert,Palace,Musical,10576,78,844582,8
2011,Relatively Speaking,Brooks Atkinson,Play,8328,97,691942,5
2011,Rock Of Ages,Helen Hayes,Musical,4452,95,399771,8
2011,Sister Act,Broadway,Musical,9854,83,735622,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,14074,91,1502153,8
2011,The Addams Family,Lunt-Fontanne,Musical,9712,80,733874,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1346815,8
2011,The Lion King,Minskoff,Musical,13419,100,1561390,8
2011,The Mountaintop,Jacobs,Play,7989,94,789727,8
2011,The Phantom Of The Opera,Majestic,Musical,11499,89,901756,8
2011,Venus In Fur,Friedman,Play,4107,79,236482,0
2011,War Horse,Vivian Beaumont,Play,8552,100,985848,8
2011,Wicked,Gershwin,Musical,14454,100,1698824,8
2011,Anything Goes '11,Stephen Sondheim,Musical,7457,91,751386,8
2011,Billy Elliot: The Musical,Imperial,Musical,8742,77,713713,8
2011,Chicago,Ambassador,Musical,6669,77,533300,8
2011,Chinglish,Longacre,Play,6261,73,309550,5
2011,Follies '11,Marquis,Musical,8311,64,845689,8
2011,Godspell,Circle In The Square,Musical,5147,88,264916,0
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,9763,86,895500,8
2011,Hugh Jackman Back On Broadway,Broadhurst,Special,8849,94,1210974,0
2011,Jersey Boys,August Wilson,Musical,9165,93,956800,8
2011,Mamma Mia!,Winter Garden,Musical,9964,83,848721,8
2011,Man And Boy,American Airlines,Play,4509,77,282979,8
2011,Mary Poppins,New Amsterdam,Musical,8889,62,637776,8
2011,Memphis,Shubert,Musical,8553,73,637715,8
2011,Other Desert Cities,Booth,Play,6019,99,426707,0
2011,Priscilla Queen Of The Desert,Palace,Musical,9033,67,719758,8
2011,Relatively Speaking,Brooks Atkinson,Play,8423,98,741903,8
2011,Rock Of Ages,Helen Hayes,Musical,4037,87,355261,8
2011,Seminar,Golden,Play,2004,83,143850,0
2011,Sister Act,Broadway,Musical,9201,77,645348,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,12952,84,1370573,8
2011,The Addams Family,Lunt-Fontanne,Musical,8427,69,647101,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1351169,8
2011,The Lion King,Minskoff,Musical,13410,100,1537920,8
2011,The Mountaintop,Jacobs,Play,7371,87,712760,8
2011,The Phantom Of The Opera,Majestic,Musical,10665,83,827073,8
2011,Venus In Fur,Friedman,Play,4091,79,248512,0
2011,War Horse,Vivian Beaumont,Play,8553,100,982363,8
2011,Wicked,Gershwin,Musical,14327,99,1629545,8
2011,Anything Goes '11,Stephen Sondheim,Musical,6928,84,697433,8
2011,Billy Elliot: The Musical,Imperial,Musical,8982,79,720737,8
2011,Bonnie And Clyde,Schoenfeld,Musical,4431,85,265147,0
2011,Chicago,Ambassador,Musical,5831,67,457708,8
2011,Chinglish,Longacre,Play,4726,55,294161,8
2011,Follies '11,Marquis,Musical,8231,64,828861,8
2011,Godspell,Circle In The Square,Musical,5717,97,310908,0
2011,How To Succeed In Business Without Really Trying '11,Al Hirschfeld,Musical,9439,83,878344,8
2011,Hugh Jackman Back On Broadway,Broadhurst,Special,7856,95,1173785,0
2011,Jersey Boys,August Wilson,Musical,8701,89,941158,8
2011,Mamma Mia!,Winter Garden,Musical,7882,66,666325,8
2011,Man And Boy,American Airlines,Play,4714,81,298913,8
2011,Mary Poppins,New Amsterdam,Musical,8363,58,622249,8
2011,Memphis,Shubert,Musical,8700,74,629973,8
2011,Other Desert Cities,Booth,Play,6063,100,430820,5
2011,Priscilla Queen Of The Desert,Palace,Musical,8968,66,711773,8
2011,Private Lives '11,Music Box,Play,834,84,51250,0
2011,Relatively Speaking,Brooks Atkinson,Play,8022,93,742893,8
2011,Rock Of Ages,Helen Hayes,Musical,4137,89,362811,8
2011,Seminar,Golden,Play,5008,78,308019,0
2011,Sister Act,Broadway,Musical,8959,75,627754,8
2011,Spider-Man Turn Off The Dark,Foxwoods,Musical,13252,86,1419223,8
2011,The Addams Family,Lunt-Fontanne,Musical,7994,66,589049,8
2011,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1370277,8
2011,The Lion King,Minskoff,Musical,13423,100,1579280,8
2011,The Mountaintop,Jacobs,Play,7236,85,697502,8
2011,The Phantom Of The Opera,Majestic,Musical,10080,78,754279,8
2011,Venus In Fur,Friedman,Play,4701,90,266414,0
2011,War Horse,Vivian Beaumont,Play,8390,98,957153,8
2011,Wicked,Gershwin,Musical,13841,96,1535611,8
2011,Anything Goes '11,Stephen Sondheim,Musical,7390,90,748355,8
2011,Billy Elliot: The Musical,Imperial,Musical,9728,86,816398,8
2011,Bonnie And Clyde,Schoenfeld,Musical,7317,88,415841,0
2011,Chicago,Ambassador,Musical,6543,76,550003,8
2011,Chinglish,Longacre,Play,5634,65,376837,8
